date,ticker,score,weight,bm_weight,active_weight,grp_Accounting,grp_Price,grp_Sellside,grp_Conditioning,grp_Factor
2022-08-12,UNH,-0.5028,0.0295,0.02,0.0095,-0.0176,0.2764,0.4586,0.1523,-0.0407
2022-08-12,LLY,-0.2436,0.017,0.02,-0.003,0.0472,0.0581,0.2121,0.0797,-0.0407
2022-08-12,ISRG,0.6808,0.005,0.02,-0.015,-0.0024,-0.1474,-0.7796,0.1293,-0.0407
2022-08-12,ABBV,-0.2234,0.0146,0.02,-0.0054,0.1128,-0.2572,-0.0264,0.101,-0.0407
2022-08-12,REGN,-0.4195,0.004,0.02,-0.016,-0.1362,-0.1889,0.0883,0.0824,-0.0407
2022-08-12,JPM,0.4219,0.0134,0.02,-0.0066,0.247,-0.4197,-0.0732,0.1548,-0.0407
2022-08-12,V,0.4382,0.0262,0.02,0.0062,-0.0284,-0.109,0.7646,0.112,-0.0407
2022-08-12,MA,1.2613,0.0201,0.02,0.0001,0.0804,-0.1348,0.3165,0.1047,-0.0407
2022-08-12,BLK,0.3638,0.0066,0.02,-0.0134,-0.033,-0.1253,-0.9767,0.1535,-0.0407
2022-08-12,SPGI,0.7797,0.0076,0.02,-0.0124,0.1374,-0.1115,-0.7341,0.0885,-0.0407
2022-08-12,GS,0.5303,0.0073,0.02,-0.0127,-0.0712,-0.0239,0.23,0.1403,-0.0407
2022-08-12,COST,-0.2597,0.0138,0.02,-0.0062,0.0007,0.0313,0.4041,0.2682,-0.0407
2022-08-12,HD,-0.3275,0.0188,0.02,-0.0012,-0.0349,-0.2949,0.3402,0.3684,-0.0407
2022-08-12,PG,-0.022,0.0203,0.02,0.0003,0.0278,-0.3038,-0.3607,0.1067,-0.0407
2022-08-12,MCD,-0.2055,0.0112,0.02,-0.0088,-0.1481,-0.145,0.2571,0.1107,-0.0407
2022-08-12,WMT,0.9318,0.0213,0.02,0.0013,0.0078,-0.2503,-0.3519,0.3684,-0.0407
2022-08-12,CAT,-0.8782,0.0001,0.02,-0.0199,-0.0542,-0.1818,-0.1737,0.0885,-0.0407
2022-08-12,HON,0.7866,0.0079,0.02,-0.0121,-0.0601,-0.2948,-0.1156,0.1047,-0.0407
2022-08-12,DE,-1.0385,0.0001,0.02,-0.0199,-0.0565,-0.1946,0.0024,0.3574,-0.0407
2022-08-12,UNP,-0.4327,0.0087,0.02,-0.0113,-0.0599,-0.2155,0.197,0.1303,-0.0407
2022-08-12,LMT,-0.4551,0.0067,0.02,-0.0133,-0.0592,-0.1646,-0.3917,0.1377,-0.0407
2022-08-12,ETN,2.0189,0.026,0.02,0.006,-0.0545,-0.121,0.2361,0.0864,-0.0407
2022-08-12,XOM,0.7441,0.0227,0.02,0.0027,0.1814,0.4629,1.057,0.101,-0.0407
2022-08-12,LNG,2.8944,0.0623,0.02,0.0423,0.3476,0.6955,0.9061,0.0791,-0.0407
2022-08-12,FCX,-2.3059,0.0,0.02,-0.02,-0.1366,-0.1937,-0.6256,0.1303,-0.0407
2022-08-12,LIN,-0.4683,0.009,0.02,-0.011,-0.1255,-0.2423,0.2533,0.1047,-0.0407
2022-08-12,NEE,0.3458,0.0103,0.02,-0.0097,-0.3299,0.1642,0.5386,0.1212,-0.0407
2022-08-12,AMT,0.3038,0.0075,0.02,-0.0125,-0.0388,0.0752,0.9562,0.1047,-0.0407
2022-08-12,EQIX,0.6308,0.0037,0.02,-0.0163,-0.0707,0.0969,0.5955,0.1042,-0.0407
2022-08-12,TMUS,-0.77,0.0002,0.02,-0.0198,-0.1948,0.1002,0.0596,0.1077,-0.0407
2022-08-12,PLD,-0.4727,0.0061,0.02,-0.0139,0.0316,-0.1147,0.429,0.1394,-0.0407
2022-08-12,AMD,-1.922,0.0002,0.02,-0.0198,0.0779,0.1257,0.1878,0.0864,-0.0407
2022-08-12,CRM,-0.5551,0.0109,0.02,-0.0091,0.5003,0.14,0.4543,0.336,-0.0407
2022-08-12,NFLX,-1.4099,0.0001,0.02,-0.0199,-0.0768,0.0358,-1.2703,0.1377,-0.0407
2022-08-26,AAPL,-0.4819,0.1489,0.02,0.1289,0.312,0.1577,-0.0028,0.1068,-0.0805
2022-08-26,MSFT,-0.7428,0.1188,0.02,0.0988,0.0438,-0.044,-0.4127,0.1141,-0.0805
2022-08-26,GOOGL,0.0992,0.0846,0.02,0.0646,0.0116,-0.0631,-0.2751,0.1141,-0.0805
2022-08-26,AMZN,-0.3363,0.0371,0.02,0.0171,-0.0766,0.5163,-0.3112,0.1068,-0.0805
2022-08-26,META,-0.456,0.0199,0.02,-0.0001,-0.1874,-0.399,-0.7506,0.1105,-0.0805
2022-08-26,NVDA,-0.2271,0.0005,0.02,-0.0195,0.2161,0.0719,-0.5674,0.0085,-0.0805
2022-08-26,TSLA,-0.9162,0.0011,0.02,-0.0189,0.3283,0.6474,0.0192,0.1361,-0.0805
2022-08-26,PLTR,1.6757,0.001,0.02,-0.019,0.0858,-0.1358,-0.1771,0.0665,-0.0805
2022-08-26,AVGO,0.1236,0.013,0.02,-0.007,0.0757,-0.1364,0.508,0.3135,-0.0805
2022-08-26,MU,-0.5606,0.0039,0.02,-0.0161,-0.1814,-0.1699,-0.4799,0.2094,-0.0805
2022-08-26,GEV,-0.1591,0.0023,0.02,-0.0177,-0.1194,-0.6263,0.1403,0.2171,-0.0805
2022-08-26,VRT,-0.4157,0.0003,0.02,-0.0197,-0.2116,0.4683,-0.5842,0.0919,-0.0805
2022-08-26,BE,5.0155,0.0603,0.02,0.0403,-0.3704,1.8347,0.2457,0.0665,-0.0805
2022-08-26,LITE,-0.0086,0.0,0.02,-0.02,-0.0957,0.0933,-0.0196,0.0094,-0.0805
2022-08-26,000660,0.2879,0.0032,0.02,-0.0168,-0.1504,-0.4163,-0.3142,0.1105,-0.0805
2022-08-26,005930,0.8937,0.0762,0.02,0.0562,-0.037,-0.5394,-0.0326,0.1068,-0.0805
2022-08-26,UNH,0.0566,0.03,0.02,0.01,-0.0199,0.2077,0.4211,0.1544,-0.0805
2022-08-26,LLY,-0.1788,0.0182,0.02,-0.0018,0.0669,0.0763,-0.1595,0.083,-0.0805
2022-08-26,ISRG,-0.2567,0.0046,0.02,-0.0154,0.0235,-0.2912,-0.8493,0.1332,-0.0805
2022-08-26,ABBV,-0.1645,0.0146,0.02,-0.0054,0.1891,-0.2777,-0.0425,0.1031,-0.0805
2022-08-26,REGN,-0.4395,0.0039,0.02,-0.0161,-0.1475,-0.1906,0.0717,0.0839,-0.0805
2022-08-26,JPM,0.2279,0.0208,0.02,0.0008,0.2768,-0.4729,-0.1319,0.1564,-0.0805
2022-08-26,V,-0.3582,0.0263,0.02,0.0063,-0.0325,-0.1561,0.8969,0.1141,-0.0805
2022-08-26,MA,0.5177,0.0198,0.02,-0.0002,0.1049,-0.2111,0.4223,0.1068,-0.0805
2022-08-26,BLK,0.1362,0.0063,0.02,-0.0137,-0.0486,-0.0885,-0.8681,0.1561,-0.0805
2022-08-26,SPGI,0.4293,0.0075,0.02,-0.0125,0.1322,-0.1541,-0.7399,0.0936,-0.0805
2022-08-26,GS,0.1593,0.0074,0.02,-0.0126,-0.0821,-0.0486,0.2289,0.1419,-0.0805
2022-08-26,COST,-0.1279,0.0143,0.02,-0.0057,0.0459,0.214,0.3718,0.2583,-0.0805
2022-08-26,HD,-0.5952,0.0186,0.02,-0.0014,-0.0308,-0.2326,0.3941,0.0372,-0.0805
2022-08-26,PG,-0.0272,0.0206,0.02,0.0006,0.0708,-0.3389,-0.6139,0.1144,-0.0805
2022-08-26,MCD,-0.2855,0.0117,0.02,-0.0083,-0.1329,-0.1423,0.2501,0.1117,-0.0805
2022-08-26,WMT,-0.2271,0.0221,0.02,0.0021,0.011,-0.1804,0.4026,0.0372,-0.0805
2022-08-26,CAT,-0.783,0.0001,0.02,-0.0199,-0.0554,-0.0597,-0.1892,0.0936,-0.0805
2022-08-26,HON,0.4183,0.008,0.02,-0.012,-0.0601,-0.1821,-0.102,0.1068,-0.0805
2022-08-26,DE,-0.7829,0.0001,0.02,-0.0199,-0.0552,0.124,-0.1226,0.0249,-0.0805
2022-08-26,UNP,-0.1363,0.0088,0.02,-0.0112,-0.0789,-0.1056,0.1767,0.1325,-0.0805
2022-08-26,LMT,-0.2743,0.0069,0.02,-0.0131,-0.0481,-0.0834,-0.5007,0.1398,-0.0805
2022-08-26,ETN,0.8254,0.0201,0.02,0.0001,-0.0587,-0.092,0.3318,0.0885,-0.0805
2022-08-26,XOM,1.9178,0.0289,0.02,0.0089,0.1171,0.6219,0.8174,0.1031,-0.0805
2022-08-26,LNG,1.4854,0.0626,0.02,0.0426,0.3105,0.7943,0.8095,0.0812,-0.0805
2022-08-26,FCX,-1.9663,0.0,0.02,-0.02,-0.1675,0.0512,-0.7187,0.1325,-0.0805
2022-08-26,LIN,-0.4953,0.0086,0.02,-0.0114,-0.1253,-0.2601,0.2337,0.1068,-0.0805
2022-08-26,NEE,-0.1327,0.0105,0.02,-0.0095,-0.3212,0.1333,0.5412,0.1196,-0.0805
2022-08-26,AMT,0.3863,0.0075,0.02,-0.0125,-0.0143,-0.0296,1.0449,0.1068,-0.0805
2022-08-26,EQIX,0.3205,0.0038,0.02,-0.0162,-0.0009,0.0058,0.6816,0.1026,-0.0805
2022-08-26,TMUS,-0.5523,0.0002,0.02,-0.0198,-0.1698,0.0953,-0.0091,0.1093,-0.0805
2022-08-26,PLD,-0.266,0.0059,0.02,-0.0141,0.05,-0.1912,0.6304,0.1404,-0.0805
2022-08-26,AMD,-1.307,0.0002,0.02,-0.0198,0.0818,0.1367,0.3381,0.0885,-0.0805
2022-08-26,CRM,-0.4654,0.0099,0.02,-0.0101,0.4743,0.0977,0.2574,0.0074,-0.0805
2022-08-26,NFLX,-0.8498,0.0001,0.02,-0.0199,-0.08,-0.0404,-1.2607,0.1398,-0.0805
2022-09-09,AAPL,-0.1135,0.1453,0.02,0.1253,0.2839,0.0719,0.073,0.148,-0.0457
2022-09-09,MSFT,-0.0129,0.1223,0.02,0.1023,0.0461,-0.0798,-0.3982,0.1553,-0.0457
2022-09-09,GOOGL,-0.0241,0.09,0.02,0.07,-1e-04,-0.0988,-0.2755,0.1553,-0.0457
2022-09-09,AMZN,-0.4498,0.0413,0.02,0.0213,-0.0767,0.3525,-0.2866,0.148,-0.0457
2022-09-09,META,-0.5371,0.0089,0.02,-0.0111,-0.1919,-0.2527,-0.7778,0.1516,-0.0457
2022-09-09,NVDA,-0.2892,0.0004,0.02,-0.0196,0.289,-0.1169,-0.4141,0.054,-0.0457
2022-09-09,TSLA,-0.5595,0.0012,0.02,-0.0188,0.3545,0.5572,0.0416,0.1773,-0.0457
2022-09-09,PLTR,3.2525,0.061,0.02,0.041,0.14,-0.5747,-0.2805,0.1077,-0.0457
2022-09-09,AVGO,-0.0386,0.0131,0.02,-0.0069,0.0697,-0.1352,0.4342,0.0177,-0.0457
2022-09-09,MU,-0.5498,0.0001,0.02,-0.0199,-0.2225,-0.2419,-0.5627,0.2505,-0.0457
2022-09-09,GEV,-0.0962,0.0024,0.02,-0.0176,-0.1136,-0.6476,0.0633,0.209,-0.0457
2022-09-09,VRT,-0.5712,0.0,0.02,-0.02,-0.1657,0.5071,-0.6833,0.1373,-0.0457
2022-09-09,BE,4.9617,0.0603,0.02,0.0403,-0.3631,1.685,0.2092,0.1106,-0.0457
2022-09-09,LITE,-0.1648,0.0,0.02,-0.02,-0.1169,-0.0934,0.0303,0.0606,-0.0457
2022-09-09,000660,0.9127,0.0031,0.02,-0.0169,-0.1668,-0.4642,-0.2541,0.1516,-0.0457
2022-09-09,005930,0.8305,0.0348,0.02,0.0148,-0.0482,-0.6429,0.0523,0.148,-0.0457
2022-09-09,UNH,-0.419,0.0301,0.02,0.0101,-0.0104,0.1679,0.4444,0.1956,-0.0457
2022-09-09,LLY,-0.0597,0.0187,0.02,-0.0013,0.0566,0.203,-0.2594,0.1253,-0.0457
2022-09-09,ISRG,-0.2858,0.0049,0.02,-0.0151,0.0436,-0.255,-0.915,0.1761,-0.0457
2022-09-09,ABBV,-0.0344,0.0155,0.02,-0.0045,0.166,-0.2142,-0.0593,0.1443,-0.0457
2022-09-09,REGN,-0.4059,0.0048,0.02,-0.0152,-0.1862,0.9961,0.1831,0.1245,-0.0457
2022-09-09,JPM,0.0856,0.0217,0.02,0.0017,0.2863,-0.3259,-0.2607,0.197,-0.0457
2022-09-09,V,-0.2181,0.0268,0.02,0.0068,-0.0302,-0.1604,0.8723,0.1553,-0.0457
2022-09-09,MA,0.063,0.0201,0.02,0.0001,0.0657,-0.2369,0.431,0.148,-0.0457
2022-09-09,BLK,-0.0538,0.0065,0.02,-0.0135,-0.0671,0.0189,-0.8052,0.1979,-0.0457
2022-09-09,SPGI,0.3019,0.0076,0.02,-0.0124,0.1141,-0.1795,-0.6613,0.1378,-0.0457
2022-09-09,GS,-0.0861,0.0075,0.02,-0.0125,-0.084,0.0637,0.1815,0.1825,-0.0457
2022-09-09,COST,-0.031,0.0147,0.02,-0.0053,0.0653,0.0907,0.3887,0.2874,-0.0457
2022-09-09,HD,-0.4586,0.019,0.02,-0.001,-0.028,-0.2186,0.3793,0.0784,-0.0457
2022-09-09,PG,0.0083,0.0207,0.02,0.0007,0.065,-0.3858,-0.5972,0.1612,-0.0457
2022-09-09,MCD,-0.1705,0.0118,0.02,-0.0082,-0.1173,-0.1175,0.2279,0.1518,-0.0457
2022-09-09,WMT,-0.1754,0.023,0.02,0.003,0.0122,-0.1032,0.6905,0.0784,-0.0457
2022-09-09,CAT,-0.6974,0.0001,0.02,-0.0199,-0.053,-0.104,-0.1178,0.1378,-0.0457
2022-09-09,HON,0.2761,0.008,0.02,-0.012,-0.0482,-0.1753,-0.0435,0.148,-0.0457
2022-09-09,DE,-0.6781,0.0001,0.02,-0.0199,-0.0565,0.136,-0.1429,0.0634,-0.0457
2022-09-09,UNP,-0.1739,0.0089,0.02,-0.0111,-0.0788,-0.0841,0.247,0.1736,-0.0457
2022-09-09,LMT,-0.1401,0.0069,0.02,-0.0131,-0.0592,-0.146,-0.5285,0.1809,-0.0457
2022-09-09,ETN,0.0758,0.0036,0.02,-0.0164,-0.052,-0.0708,0.3549,0.1297,-0.0457
2022-09-09,XOM,0.4432,0.0249,0.02,0.0049,0.2887,0.49,0.6732,0.1443,-0.0457
2022-09-09,LNG,1.4526,0.0625,0.02,0.0425,0.4037,0.797,0.9006,0.1223,-0.0457
2022-09-09,FCX,-1.8961,0.0,0.02,-0.02,-0.1911,0.2127,-0.6986,0.1736,-0.0457
2022-09-09,LIN,-0.4448,0.0088,0.02,-0.0112,-0.1427,-0.3143,0.2004,0.148,-0.0457
2022-09-09,NEE,-0.2823,0.0109,0.02,-0.0091,-0.2335,0.1947,0.4991,0.1571,-0.0457
2022-09-09,AMT,0.3485,0.0076,0.02,-0.0124,-0.0068,-0.0045,0.8648,0.148,-0.0457
2022-09-09,EQIX,0.1956,0.0037,0.02,-0.0163,0.0143,0.0335,0.661,0.1401,-0.0457
2022-09-09,TMUS,-0.4072,0.0002,0.02,-0.0198,-0.1805,0.1638,-0.0576,0.1499,-0.0457
2022-09-09,PLD,-0.2946,0.006,0.02,-0.014,0.0848,-0.0316,0.6611,0.1804,-0.0457
2022-09-09,AMD,-1.092,0.0002,0.02,-0.0198,0.0592,-0.0393,0.3928,0.1297,-0.0457
2022-09-09,CRM,-0.4445,0.0098,0.02,-0.0102,0.1929,-0.235,0.1667,0.0449,-0.0457
2022-09-09,NFLX,-0.852,0.0001,0.02,-0.0199,-0.0857,-0.0052,-1.2445,0.1809,-0.0457
2022-09-23,AAPL,0.1441,0.15,0.02,0.13,0.3602,0.1351,0.0317,0.1662,-0.1388
2022-09-23,MSFT,0.0153,0.1208,0.02,0.1008,0.047,-0.1754,-0.4388,0.1735,-0.1388
2022-09-23,GOOGL,0.1164,0.0879,0.02,0.0679,0.014,-0.1631,-0.2911,0.1735,-0.1388
2022-09-23,AMZN,-0.5859,0.0383,0.02,0.0183,-0.0614,0.2973,-0.1881,0.1662,-0.1388
2022-09-23,META,-0.8944,0.0005,0.02,-0.0195,-0.1851,-0.3518,-0.6578,0.1699,-0.1388
2022-09-23,NVDA,-0.5435,0.0004,0.02,-0.0196,0.3364,-0.2709,-0.2832,0.0765,-0.1388
2022-09-23,TSLA,-0.6655,0.0012,0.02,-0.0188,0.3184,0.6617,0.1905,0.1955,-0.1388
2022-09-23,PLTR,4.3758,0.061,0.02,0.041,0.1758,-0.5275,-0.3652,0.1259,-0.1388
2022-09-23,AVGO,-0.3105,0.0129,0.02,-0.0071,0.1077,-0.1244,0.5787,0.0322,-0.1388
2022-09-23,MU,-0.236,0.0038,0.02,-0.0162,-0.2341,-0.3477,-0.6282,0.2688,-0.1388
2022-09-23,GEV,0.3138,0.0026,0.02,-0.0174,-0.0807,-0.4366,-0.0719,0.1779,-0.1388
2022-09-23,VRT,-0.6379,0.0,0.02,-0.02,-0.1672,0.5097,-0.4151,0.1598,-0.1388
2022-09-23,BE,0.5193,0.0003,0.02,-0.0197,-0.2795,1.5114,0.2718,0.1318,-0.1388
2022-09-23,LITE,-0.9362,0.0,0.02,-0.02,-0.2652,-0.3857,0.0411,0.089,-0.1388
2022-09-23,000660,-0.4533,0.0029,0.02,-0.0171,-0.202,-0.3661,-0.3334,0.1699,-0.1388
2022-09-23,005930,1.135,0.0357,0.02,0.0157,-0.059,-0.4187,-0.0838,0.1662,-0.1388
2022-09-23,UNH,-0.3307,0.0327,0.02,0.0127,0.0206,0.2665,0.3787,0.2138,-0.1388
2022-09-23,LLY,-0.2387,0.0202,0.02,0.0002,0.0634,0.3413,-0.3174,0.1447,-0.1388
2022-09-23,ISRG,0.175,0.0046,0.02,-0.0154,0.0192,-0.3409,-0.9846,0.196,-0.1388
2022-09-23,ABBV,-0.2006,0.0172,0.02,-0.0028,0.1267,-0.0528,-0.1287,0.1625,-0.1388
2022-09-23,REGN,-0.458,0.0052,0.02,-0.0148,-0.1496,1.3065,0.22,0.1422,-0.1388
2022-09-23,JPM,0.1657,0.0218,0.02,0.0018,0.2738,-0.2776,-0.219,0.2147,-0.1388
2022-09-23,V,0.5194,0.0268,0.02,0.0068,-0.0142,-0.2407,0.8741,0.1735,-0.1388
2022-09-23,MA,0.1403,0.0193,0.02,-0.0007,0.1121,-0.2702,0.4638,0.1662,-0.1388
2022-09-23,BLK,0.0615,0.0061,0.02,-0.0139,-0.0474,-0.177,-0.6864,0.2167,-0.1388
2022-09-23,SPGI,1.7485,0.0672,0.02,0.0472,0.1036,-0.2102,-0.6219,0.159,-0.1388
2022-09-23,GS,0.189,0.0073,0.02,-0.0127,-0.1306,0.0413,0.3097,0.2002,-0.1388
2022-09-23,COST,0.0225,0.0141,0.02,-0.0059,0.0299,0.0222,0.3927,-0.0383,-0.1388
2022-09-23,HD,0.3018,0.0189,0.02,-0.0011,-0.0155,-0.2046,0.3259,0.0966,-0.1388
2022-09-23,PG,0.057,0.0221,0.02,0.0021,0.0095,-0.3132,-0.7221,0.1851,-0.1388
2022-09-23,MCD,-0.1904,0.0123,0.02,-0.0077,-0.1736,-0.0299,0.1996,0.1689,-0.1388
2022-09-23,WMT,-0.1166,0.024,0.02,0.004,0.0199,0.0003,0.7706,0.0966,-0.1388
2022-09-23,CAT,-0.6286,0.0001,0.02,-0.0199,-0.0387,-0.1331,-0.0096,0.159,-0.1388
2022-09-23,HON,1.006,0.0079,0.02,-0.0121,-0.0417,-0.1678,-0.0423,0.1662,-0.1388
2022-09-23,DE,-0.6612,0.0001,0.02,-0.0199,-0.0492,0.2442,-0.2542,0.0789,-0.1388
2022-09-23,UNP,-0.4847,0.0087,0.02,-0.0113,-0.0622,-0.1144,0.3102,0.1918,-0.1388
2022-09-23,LMT,-0.3156,0.0075,0.02,-0.0125,-0.0499,-0.0207,-0.6128,0.1992,-0.1388
2022-09-23,ETN,-0.4931,0.0036,0.02,-0.0164,-0.1129,-0.0223,0.3543,0.1479,-0.1388
2022-09-23,XOM,0.1021,0.0243,0.02,0.0043,0.2096,0.4402,0.5598,0.1625,-0.1388
2022-09-23,LNG,2.8844,0.0626,0.02,0.0426,0.4316,0.8201,0.9164,0.1406,-0.1388
2022-09-23,FCX,-2.6287,0.0,0.02,-0.02,-0.1643,0.2521,-0.6004,0.1918,-0.1388
2022-09-23,LIN,-0.213,0.0091,0.02,-0.0109,-0.1668,-0.2514,0.1178,0.1662,-0.1388
2022-09-23,NEE,-0.3349,0.011,0.02,-0.009,-0.1337,0.2781,0.4279,0.1717,-0.1388
2022-09-23,AMT,0.3076,0.0073,0.02,-0.0127,-0.019,-0.1169,0.7818,0.1662,-0.1388
2022-09-23,EQIX,0.6734,0.0037,0.02,-0.0163,-0.0588,-0.0487,0.4968,0.1547,-0.1388
2022-09-23,TMUS,-0.6075,0.0002,0.02,-0.0198,-0.1944,0.1774,-0.0635,0.1676,-0.1388
2022-09-23,PLD,0.1804,0.0056,0.02,-0.0144,0.0554,-0.2451,0.717,0.1976,-0.1388
2022-09-23,AMD,-0.7076,0.0001,0.02,-0.0199,0.0386,-0.2423,0.4118,0.1479,-0.1388
2022-09-23,CRM,-0.5788,0.0097,0.02,-0.0103,0.1939,-0.3835,0.0196,0.0594,-0.1388
2022-09-23,NFLX,-0.7024,0.0001,0.02,-0.0199,-0.0544,0.1157,-1.1426,0.1992,-0.1388
2022-10-07,AAPL,-0.129,0.1398,0.02,0.1198,0.3529,-0.0073,0.0876,0.231,-0.1133
2022-10-07,MSFT,-0.124,0.119,0.02,0.099,0.0667,-0.1792,-0.4231,0.2384,-0.1133
2022-10-07,GOOGL,-0.0761,0.0879,0.02,0.0679,0.0107,-0.228,-0.3844,0.2384,-0.1133
2022-10-07,AMZN,-0.6916,0.0386,0.02,0.0186,-0.1174,0.2561,-0.2035,0.231,-0.1133
2022-10-07,META,-0.7494,0.0005,0.02,-0.0195,-0.2427,-0.445,-0.6831,0.2347,-0.1133
2022-10-07,NVDA,-0.5777,0.0004,0.02,-0.0196,0.396,-0.3119,-0.2189,0.1456,-0.1133
2022-10-07,TSLA,0.5854,0.007,0.02,-0.013,0.3559,0.445,0.3223,0.2604,-0.1133
2022-10-07,PLTR,2.555,0.0612,0.02,0.0412,0.1313,-0.3176,-0.6385,0.1908,-0.1133
2022-10-07,AVGO,-0.5472,0.0127,0.02,-0.0073,0.0952,-0.0665,0.7155,0.0934,-0.1133
2022-10-07,MU,-0.8097,0.0001,0.02,-0.0199,-0.4334,-0.2922,-0.7072,0.0031,-0.1133
2022-10-07,GEV,-0.1506,0.0026,0.02,-0.0174,-0.0823,-0.4408,-0.0477,0.1936,-0.1133
2022-10-07,VRT,1.0238,0.0003,0.02,-0.0197,-0.0744,0.9039,-0.4836,0.2289,-0.1133
2022-10-07,BE,-1.6413,0.0,0.02,-0.02,-0.1158,1.2332,0.5649,0.1997,-0.1133
2022-10-07,LITE,-0.7803,0.0,0.02,-0.02,-0.4219,-0.277,0.0147,0.164,-0.1133
2022-10-07,000660,-0.4881,0.0032,0.02,-0.0168,-0.351,-0.1951,-0.5082,0.2347,-0.1133
2022-10-07,005930,0.1115,0.0166,0.02,-0.0034,-0.1246,-0.317,-0.3105,0.231,-0.1133
2022-10-07,UNH,-0.4844,0.0322,0.02,0.0122,0.0204,0.1815,0.2478,0.2787,-0.1133
2022-10-07,LLY,-0.1942,0.0212,0.02,0.0012,0.1541,0.5941,-0.3342,0.2107,-0.1133
2022-10-07,ISRG,0.0398,0.0046,0.02,-0.0154,0.0193,-0.3204,-0.6373,0.2626,-0.1133
2022-10-07,ABBV,-0.0414,0.0167,0.02,-0.0033,0.175,0.0149,0.0,0.2274,-0.1133
2022-10-07,REGN,-0.5137,0.0054,0.02,-0.0146,-0.1424,1.171,0.3399,0.2065,-0.1133
2022-10-07,JPM,0.0373,0.0214,0.02,0.0014,0.2664,-0.2599,-0.0515,0.2789,-0.1133
2022-10-07,V,-0.1304,0.0268,0.02,0.0068,0.0201,-0.2969,0.8711,0.2384,-0.1133
2022-10-07,MA,-0.3766,0.0195,0.02,-0.0005,0.1185,-0.2881,0.3626,0.231,-0.1133
2022-10-07,BLK,-0.0436,0.0057,0.02,-0.0143,-0.0096,-0.3442,-0.3787,0.2821,-0.1133
2022-10-07,SPGI,0.3275,0.0272,0.02,0.0072,0.0344,-0.3786,-0.6133,0.2268,-0.1133
2022-10-07,GS,-0.2468,0.0073,0.02,-0.0127,-0.1752,0.0583,0.3093,0.2645,-0.1133
2022-10-07,COST,-0.2034,0.0141,0.02,-0.0059,0.0437,-0.0728,0.3311,0.0359,-0.1133
2022-10-07,HD,0.1627,0.0198,0.02,-0.0002,0.0067,-0.1205,0.2875,0.1615,-0.1133
2022-10-07,PG,0.0361,0.0202,0.02,0.0002,0.055,-0.4583,-0.6622,0.2555,-0.1133
2022-10-07,MCD,-0.1136,0.0117,0.02,-0.0083,-0.0768,-0.2193,0.1611,0.2326,-0.1133
2022-10-07,WMT,-0.2093,0.0238,0.02,0.0038,0.0076,-0.0227,0.8668,0.1615,-0.1133
2022-10-07,CAT,-0.7098,0.0001,0.02,-0.0199,0.0022,0.0558,-0.0727,0.2268,-0.1133
2022-10-07,HON,0.8254,0.0081,0.02,-0.0119,-0.0307,-0.1568,-0.1143,0.231,-0.1133
2022-10-07,DE,-0.571,0.0001,0.02,-0.0199,-0.034,0.2624,-0.3838,0.1411,-0.1133
2022-10-07,UNP,-0.5166,0.0083,0.02,-0.0117,-0.0672,-0.2337,0.1376,0.2567,-0.1133
2022-10-07,LMT,-0.319,0.0073,0.02,-0.0127,-0.0443,-0.0183,-0.2862,0.264,-0.1133
2022-10-07,ETN,-0.626,0.0037,0.02,-0.0163,-0.1337,0.0487,0.355,0.2127,-0.1133
2022-10-07,XOM,0.6504,0.0294,0.02,0.0094,0.2097,0.7488,0.265,0.2274,-0.1133
2022-10-07,LNG,4.6232,0.063,0.02,0.043,0.0925,0.9399,0.8116,0.2054,-0.1133
2022-10-07,FCX,-1.3267,0.0,0.02,-0.02,-0.2588,0.4245,-0.5759,0.2567,-0.1133
2022-10-07,LIN,0.1928,0.0092,0.02,-0.0108,0.0939,-0.08,0.102,0.231,-0.1133
2022-10-07,NEE,0.3028,0.0103,0.02,-0.0097,-0.0479,0.0996,0.5373,0.2329,-0.1133
2022-10-07,AMT,0.2712,0.0062,0.02,-0.0138,-0.0636,-0.3736,0.7741,0.231,-0.1133
2022-10-07,EQIX,0.4265,0.0034,0.02,-0.0166,-0.0759,-0.1705,0.5414,0.2159,-0.1133
2022-10-07,TMUS,-0.7159,0.0002,0.02,-0.0198,0.0063,0.238,-0.1755,0.2318,-0.1133
2022-10-07,PLD,0.6912,0.0066,0.02,-0.0134,0.1974,-0.4259,0.66,0.2613,-0.1133
2022-10-07,AMD,2.3568,0.0666,0.02,0.0466,-0.1322,-0.388,-0.0056,0.2127,-0.1133
2022-10-07,CRM,-0.5107,0.0099,0.02,-0.0101,0.2228,-0.2702,-0.1126,0.1206,-0.1133
2022-10-07,NFLX,-0.6009,0.0001,0.02,-0.0199,-0.0607,0.2924,-0.6536,0.264,-0.1133
2022-10-21,AAPL,-0.0816,0.1423,0.02,0.1223,0.3486,-0.0459,0.0637,0.3166,-0.0777
2022-10-21,MSFT,0.0486,0.1192,0.02,0.0992,0.0509,-0.1449,-0.2023,0.3239,-0.0777
2022-10-21,GOOGL,0.0482,0.0873,0.02,0.0673,-0.0309,-0.2131,-0.1239,0.3239,-0.0777
2022-10-21,AMZN,-0.6885,0.0224,0.02,0.0024,-0.0956,0.2258,0.0609,0.3166,-0.0777
2022-10-21,META,-0.6097,0.0005,0.02,-0.0195,-0.2478,-0.5719,-0.368,0.3202,-0.0777
