date,fund_daily_return,bm_daily_return,active_daily_return,fund_cumulative,bm_cumulative,spx_daily_return,spx_cumulative
2021-09-13,0.005423295431591463,0.0017221272191663179,0.003701168212425145,4.272181865335501,3.5856176800543196,0.002276509561340179,1.9790041938469531
2021-09-14,-0.006430429384510286,-0.005095241371881018,-0.0013351880126292685,4.2447099015326755,3.567348092507159,-0.00574659914561837,1.9676316500374171
2021-09-15,0.0048785077520511,0.008041016042322796,-0.003162508290271696,4.26541775169251,3.5960331957475584,0.008473908688851006,1.9843051809731274
2021-09-16,-0.0030574728186564685,-0.0021523844247013247,-0.0009050883939551438,4.252376352856496,3.588293149906322,-0.001551096926819429,1.9812273313050481
2021-09-17,-0.0018214900613358735,-0.007152557671710382,0.005331067610374509,4.244630691592708,3.562627676208614,-0.009110924839340617,1.9631765179998804
2021-09-20,-0.020930211258648388,-0.018576167620982173,-0.002354043637666215,4.1557896745027305,3.496447707324213,-0.01697725462949395,1.929847170371153
2021-09-21,-0.001648592195350559,-0.0002251307136714915,-0.0014234614816790675,4.148938472079827,3.495660549556548,-0.0008123495489623656,1.9282794598927357
2021-09-22,0.013201628956401059,0.010305994300517853,0.0028956346558832065,4.203711218351162,3.531686807256823,0.009519566210937302,1.9466358438843752
2021-09-23,0.01206577722415004,0.012133884534645228,-6.810731049518813e-05,4.254432261426448,3.574539887188607,0.01213475170851108,1.9702577865168
2021-09-24,-0.003966775337678348,0.0005833680753758114,-0.004550143413054159,4.237555884455999,3.5766251596429504,0.001461009040274464,1.9731363509545723
2021-09-27,0.0017302172878107137,-0.0019747758205597645,0.003704993108370478,4.244887776905348,3.569562126758482,-0.002776356307289007,1.9676582214014584
2021-09-28,-0.025326077217383842,-0.020431538810172428,-0.004894538407211414,4.137381421288315,3.4966304796302943,-0.02036411432532603,1.9275886044276713
2021-09-29,0.002018322131735074,7.328353984187319e-05,0.001945038591893201,4.145731989778331,3.4968867250893605,0.001569166228234442,1.930613311367669
2021-09-30,-0.007008336298321141,-0.008338797775588793,0.0013304614772676523,4.1166773057912565,3.4677268938446995,-0.01190973193927691,1.9076202243508802
2021-10-01,0.004376437598882515,0.00657706779953224,-0.0022006302006497246,4.134693687134788,3.4905343687357773,0.0114914777343913,1.9295415996846828
2021-10-04,-0.02211650155626382,-0.015038607394519612,-0.007077894161744208,4.043248727768598,3.438041592767283,-0.01298588032242076,1.9044848033940451
2021-10-05,0.015061166003151587,0.007489599722303265,0.007571566280848322,4.104144768049552,3.4637911481257397,0.01052445552336256,1.9245284690022857
2021-10-06,0.006173449191975265,0.0036253577298908796,0.0025480914620843852,4.129481497251616,3.476348630139325,0.004102887438675262,1.932424592683128
2021-10-07,0.012020274846711343,0.010639877479393716,0.0013803973673176262,4.17911899982299,3.5133365536396655,0.00829828923697451,1.9484604108818553
2021-10-08,-0.0038357145410757697,-0.0040558285663432675,0.00022011402526749772,4.163089092306483,3.4990870628822357,-0.001913740749495463,1.944731562794772
2021-10-11,0.0027036419803640513,-0.003647593739844423,0.006351235720208475,4.174344594744438,3.4863238148164957,-0.006865785842134819,1.931379452364183
2021-10-12,0.004815942957811893,-0.0025947378785396227,0.007410680836351516,4.194448000198977,3.4772777183573367,-0.002416771569227705,1.9267117494143187
2021-10-13,0.01425700382412114,0.008195149889596789,0.006061853934524351,4.254248261377891,3.50577453046703,0.003022536862308023,1.9325353066999653
2021-10-14,0.011921694906027114,0.016869680191090558,-0.004947985285063444,4.304966111204535,3.5649158256180797,0.01706311013337003,1.9655103694748128
2021-10-15,0.0019149047151510853,0.008087673291219814,-0.006172768576068729,4.313209711109446,3.5937477001263782,0.007460130771969053,1.9801733338647562
2021-10-18,0.0009582033227930789,0.003606842882153646,-0.002648639559360567,4.317342642986534,3.606709783438835,0.003374804590092095,1.986856031921061
2021-10-19,0.006972793865851829,0.007267199977849361,-0.00029440611199753157,4.347446583284332,3.6329204646971505,0.00739335690054066,2.0015455676750453
2021-10-20,-0.002671550205730954,0.0014365577624271125,-0.0041081079681580665,4.335832161470354,3.6381393647909914,0.003664016744733489,2.008879264150354
2021-10-21,0.004243922643523314,0.0050393811965909995,-0.0007954585530676852,4.354233097758935,3.6564733358964965,0.002995906256131331,2.0148976781056342
2021-10-22,-0.00264311354753696,6.954932219202319e-06,-0.0026500684797561625,4.342724365269114,3.656498766420709,-0.001072579333506241,2.0127365404969684
2021-10-25,0.05034650415142792,0.017225718750046283,0.033120785401381636,4.561365355553643,3.7194845857809633,0.004748179277871856,2.0222933744303715
2021-10-26,0.0053830848721499675,0.0025317872603970093,0.0028512976117529582,4.585919572395472,3.728901529470486,0.001819782414463678,2.025973508350046
2021-10-27,-0.010720160667327647,-0.0061680181350998444,-0.004552142532227803,4.5367577777719506,3.7059015972127107,-0.005051597996847845,2.015739104633598
2021-10-28,0.020248350537657583,0.015261890350635415,0.0049864601870221684,4.628619639560721,3.762460661039616,0.009829337739032606,2.035552485086817
2021-10-29,0.012241893543428368,0.004430245835445656,0.007811647707982712,4.685282708441245,3.7791292867142148,0.001949343184478369,2.039520475450269
2021-11-01,0.009001761782121474,0.006320250917878483,0.002681510864242991,4.727458507264526,3.803014332057352,0.001800068615402051,2.043191752248597
2021-11-02,0.0023050280491184504,0.003480598451018509,-0.0011755704019000587,4.7383554317248135,3.816251097850712,0.003680367256435613,2.050711448272192
2021-11-03,0.002342309460761124,0.004768892113348682,-0.0024265826525875583,4.749454126480991,3.8344503876138103,0.00646129593037692,2.0639617018072904
2021-11-04,-0.0032422279511475135,0.007777157134074324,-0.011019385085221838,4.734055313559422,3.864271510801095,0.004181891914508462,2.0725929665599336
2021-11-05,0.009199190369416563,0.0037358231164903452,0.0054633672529262175,4.777604789608203,3.878707745639541,0.003732858125750305,2.08032966205653
2021-11-08,0.01779116859816135,0.008351210677946797,0.009439957920214553,4.8626039619155055,3.911099651181561,0.0008877005575269603,2.0821763718573774
2021-11-09,-0.010776696709016657,-0.005570644931344233,-0.005206051777672424,4.810201153801879,3.8893123037337247,-0.003498734500287037,2.0748913895494776
2021-11-10,-0.013388141774949012,-0.011439205188017235,-0.0019489365869317776,4.745801498788756,3.8448216622510345,-0.008225815057894437,2.057823716713826
2021-11-11,0.0036121818481622265,0.0027296018087226634,0.0008825800394395632,4.762944196817662,3.855316494414531,0.0005509274303756584,2.058957428246241
2021-11-12,0.006045786317576593,0.007224592289017448,-0.0011788059714408555,4.791739939674163,3.8831695842318,0.007222639253044116,2.073828534987839
2021-11-15,-0.013009176393328891,-0.0019762877001050227,-0.011032888693223868,4.729403349567983,3.8754953239450605,-1.067725850711909e-05,2.073806392184472
2021-11-16,0.00406699535540494,0.004310981848663191,-0.00024398649325825094,4.748637811024512,3.892202513941167,0.003865208849406221,2.0818220870034985
2021-11-17,-0.0056153543802776144,-0.004103878649389753,-0.0015114757308878615,4.721972526892023,3.8762293871451026,-0.002601629475206813,2.0764059572998135
2021-11-18,-0.009507240940892607,0.0016876822121742613,-0.011194923153066869,4.677079596362585,3.8827712305320947,0.00338475516511072,2.0834340830886506
2021-11-19,-0.0021555497904358414,-0.00014353354592002224,-0.002012016244515819,4.666997918418794,3.88221392260938,-0.001398648964617166,2.0805200901654906
2021-11-22,-0.010709943313421467,-0.005271768426461921,-0.005438174886959546,4.6170146352686725,3.861747789827397,-0.003197132372348976,2.0738683920339
2021-11-23,0.004341170736503619,0.002977002767999496,0.0013641679685041227,4.637057884093309,3.8732442236870286,0.001657078672799628,2.077304955116533
2021-11-24,0.0083256006941574,0.00731257253874686,0.0010130281554105404,4.675664176431964,3.901567603033022,0.002293900697124096,2.082070086401214
2021-11-25,-0.0007110489605002843,-0.0006917146935023347,-1.933426699794955e-05,4.672339550279664,3.8988688313943114,,
2021-11-26,-0.019292619749895913,-0.020626453071085495,0.0013338333211895814,4.582197879993719,3.8184489964132386,-0.02272485568312821,2.034755344165588
2021-11-29,0.006611794670446032,0.011922518387968203,-0.005310723717522171,4.61249443151559,3.8639745247864936,0.01320022112818919,2.0616145646503385
2021-11-30,-0.015817004443724275,-0.018357665862209126,0.0025406614184848506,4.539538586595655,3.793040971560375,-0.01896130621854386,2.0225236595853935
2021-12-01,-0.02465562776793169,-0.014787175181486097,-0.009868452586445593,4.42761341296639,3.7369526102433572,-0.01181519597109704,1.9986271461912117
2021-12-02,0.01582763083660268,0.014006356548640117,0.0018212742879625612,4.497692043554013,3.789293700907797,0.01419442327123188,2.026996505865624
2021-12-03,-0.013655676523184494,-0.007750074896831762,-0.005905601626352733,4.436273015906338,3.7599263909196687,-0.00844858097922263,2.009871261741217
2021-12-06,0.008814847651277397,0.010917169884802319,-0.002102322233524922,4.475378086681026,3.80097414608369,0.01173092897764194,2.033448918766907
2021-12-07,0.02359640765956618,0.02143378780918495,0.0021626198503812283,4.5809809324450415,3.882443419399046,0.02070706300757674,2.075555673650502
2021-12-08,0.0007591951541858007,0.0014729099868675355,-0.0007137148326817348,4.584458790970372,3.888161909084927,0.003085293646983622,2.081959372384377
2021-12-09,-0.01210984144607067,-0.005587712037727579,-0.006522129408343091,4.528941721895675,3.8664359799808996,-0.007181129964413446,2.067008551550656
2021-12-10,0.005811954274554691,0.008165686284647158,-0.0023537320100924675,4.5552637240954565,3.8980080832330954,0.00954911139915815,2.086746646472426
2021-12-13,-0.00906910692525508,-0.007267018124037986,-0.0018020888012170938,4.513951550308899,3.869681187844594,-0.009136209099282255,2.0676816927730277
2021-12-14,-0.0083467630758602,-0.007103825717446943,-0.001242937358413257,4.476274666182559,3.842191647104063,-0.007470598440341258,2.0522348731438753
2021-12-15,0.020564274581042662,0.0182456074703373,0.0023186671107053615,4.568326007518102,3.912294767722932,0.01634840928855508,2.085785648806277
2021-12-16,-0.012649618463740357,-0.009227823645972324,-0.0034217948177680327,4.510538426505016,3.876192801555325,-0.00874337823922211,2.0675488359528225
2021-12-17,-0.002002467537854448,-0.0083092946093042,0.006306827071449752,4.501506219727694,3.8439843736047377,-0.01028772648313114,2.0462784590380236
2021-12-20,-0.01911816033814693,-0.011956556094655815,-0.007161604243491115,4.415445702055774,3.798023558814752,-0.01138803282662137,2.0229753727740905
2021-12-21,0.02894494624678579,0.020398342029880067,0.008546604216905722,4.54325054055738,3.8754969424049976,0.01777794317888248,2.058939714003547
2021-12-22,0.006552326547475614,0.008995623706342711,-0.002443297158867097,4.573019401686107,3.9103594545739546,0.01018018037395452,2.0799000916712016
2021-12-23,0.007880046236649306,0.00850684586674423,-0.0006267996300949232,4.609055006012488,3.943624279737582,0.006223704157936716,2.0928447745198286
2021-12-24,0.00016804958085817138,0.00024405530078210646,-7.600571992393508e-05,4.609829555774401,3.9445867421473446,,
2021-12-27,0.011199610136485879,0.01147499850066074,-0.0002753883641748618,4.661457849594725,3.989850869099212,0.01383895602639984,2.121807561324489
2021-12-28,-0.0037984966498965742,-0.0014486965047227993,-0.002349800145173775,4.6437513175694045,3.9840707860907827,-0.00101018744821213,2.1196641379585177
2021-12-29,-0.0033101587951100656,0.0003581716554663323,-0.003668330450576398,4.628379763303248,3.985497767319732,0.001401903329259158,2.122635702170433
2021-12-30,0.0003993107106528796,-0.0020226984543430192,0.002422009164995899,4.630227924915704,3.977436307145987,-0.002989739331450192,2.1162895747253136
2021-12-31,-0.003074237313664585,-0.0019242392061281255,-0.0011499981075364593,4.615993505458156,3.969782768263899,-0.002626220774138543,2.1107317310800773
2022-01-03,0.005768588903826663,0.003228629927845353,0.00253995897598131,4.6426212743738775,3.9825997277165612,0.00637407735335227,2.1241856984061567
2022-01-04,-0.004811870244702678,-0.002397302724079067,-0.0024145675206236105,4.620281583206294,3.9730522305403895,-0.000629617892823231,2.122848273082761
2022-01-05,-0.024642878890033734,-0.021011833055293784,-0.00363104583473995,4.506424543713488,3.8895711203523122,-0.01939276609770646,2.081680373061947
